task_id,workflow_type,department,step_name,step_number,total_steps,employee_id,priority,start_time,end_time,step_duration_hours,expected_duration_hours,delay_flag,inefficiency_score
TASK0290,Contract Review,Procurement,Compliance Check,3,5,EMP031,Critical,2024-06-01 08:51:51,2024-06-01 19:11:04,10.3204,8.0,1,0.2901
TASK0290,Contract Review,Procurement,Management Approval,4,5,EMP001,Critical,2024-06-01 20:10:49,2024-06-02 00:08:38,3.9634,4.0,0,-0.0091
TASK0290,Contract Review,Procurement,Signing,5,5,EMP006,Critical,2024-06-02 00:39:47,2024-06-02 01:44:32,1.0792,2.0,0,-0.4604
TASK0291,Policy Update,Management,Draft Policy,1,5,EMP005,Medium,2024-02-16 10:00:00,2024-02-16 23:32:21,13.5394,8.0,1,0.6924
TASK0291,Policy Update,Management,Stakeholder Review,2,5,EMP007,Medium,2024-02-17 01:07:29,2024-02-18 01:42:40,24.5866,12.0,1,1.0489
TASK0291,Policy Update,Management,Legal Check,3,5,EMP042,Medium,2024-02-18 03:34:06,2024-02-18 14:16:21,10.7041,8.0,1,0.338
TASK0291,Policy Update,Management,Management Approval,4,5,EMP019,Medium,2024-02-18 15:07:09,2024-02-18 22:59:53,7.8787,4.0,1,0.9697
TASK0291,Policy Update,Management,Publication,5,5,EMP004,Medium,2024-02-18 23:53:39,2024-02-19 03:40:57,3.7884,2.0,1,0.8942
TASK0292,IT Support Ticket,HR,Ticket Raised,1,5,EMP021,High,2024-07-03 10:00:00,2024-07-03 10:31:17,0.5217,0.5,0,0.0433
TASK0292,IT Support Ticket,HR,Triage,2,5,EMP008,High,2024-07-03 11:39:38,2024-07-03 12:37:04,0.9574,1.0,0,-0.0426
TASK0292,IT Support Ticket,HR,Assignment,3,5,EMP049,High,2024-07-03 13:15:37,2024-07-03 14:00:48,0.753,1.0,0,-0.247
TASK0292,IT Support Ticket,HR,Resolution,4,5,EMP001,High,2024-07-03 15:50:56,2024-07-03 20:29:02,4.635,4.0,0,0.1588
TASK0292,IT Support Ticket,HR,Closure,5,5,EMP043,High,2024-07-03 22:15:43,2024-07-03 22:42:52,0.4527,0.5,0,-0.0946
TASK0293,Compliance Audit,Procurement,Audit Initiation,1,5,EMP047,Critical,2024-11-14 09:00:00,2024-11-14 11:13:39,2.2278,2.0,0,0.1139
TASK0293,Compliance Audit,Procurement,Document Gathering,2,5,EMP022,Critical,2024-11-14 11:52:01,2024-11-14 19:09:17,7.2876,8.0,0,-0.0891
TASK0293,Compliance Audit,Procurement,Review,3,5,EMP026,Critical,2024-11-14 19:55:44,2024-11-15 08:10:39,12.2485,12.0,0,0.0207
TASK0293,Compliance Audit,Procurement,Finding Report,4,5,EMP030,Critical,2024-11-15 09:16:40,2024-11-15 14:48:31,5.5308,6.0,0,-0.0782
TASK0293,Compliance Audit,Procurement,Sign-off,5,5,EMP025,Critical,2024-11-15 15:42:59,2024-11-15 18:57:36,3.2438,3.0,0,0.0813
TASK0294,Budget Approval,Compliance,Budget Draft,1,4,EMP045,Medium,2024-02-27 08:00:00,2024-02-27 22:29:50,14.4973,6.0,1,1.4162
TASK0294,Budget Approval,Compliance,Finance Review,2,4,EMP011,Medium,2024-02-28 00:05:12,2024-02-28 10:32:08,10.4489,8.0,1,0.3061
TASK0294,Budget Approval,Compliance,CFO Approval,3,4,EMP038,Medium,2024-02-28 11:11:29,2024-02-28 20:56:39,9.7529,8.0,0,0.2191
TASK0294,Budget Approval,Compliance,Notification,4,4,EMP037,Medium,2024-02-28 22:10:06,2024-02-29 00:29:52,2.3296,1.0,1,1.3296
TASK0295,IT Support Ticket,Compliance,Ticket Raised,1,5,EMP044,High,2024-11-09 08:00:00,2024-11-09 08:43:58,0.733,0.5,1,0.4659
TASK0295,IT Support Ticket,Compliance,Triage,2,5,EMP047,High,2024-11-09 10:33:10,2024-11-09 11:52:41,1.3253,1.0,1,0.3253
TASK0295,IT Support Ticket,Compliance,Assignment,3,5,EMP009,High,2024-11-09 13:50:17,2024-11-09 15:41:11,1.8482,1.0,1,0.8482
TASK0295,IT Support Ticket,Compliance,Resolution,4,5,EMP032,High,2024-11-09 16:54:40,2024-11-09 22:17:23,5.3787,4.0,1,0.3447
TASK0295,IT Support Ticket,Compliance,Closure,5,5,EMP027,High,2024-11-09 22:57:33,2024-11-10 00:00:13,1.0444,0.5,1,1.0888
TASK0296,Invoice Approval,Operations,Invoice Submission,1,4,EMP044,High,2024-01-07 10:00:00,2024-01-07 11:09:29,1.1583,1.0,0,0.1583
TASK0296,Invoice Approval,Operations,Finance Review,2,4,EMP048,High,2024-01-07 12:26:43,2024-01-07 19:48:33,7.3637,8.0,0,-0.0795
TASK0296,Invoice Approval,Operations,Manager Sign-off,3,4,EMP037,High,2024-01-07 21:10:27,2024-01-08 01:33:16,4.3803,3.0,1,0.4601
TASK0296,Invoice Approval,Operations,Payment Processing,4,4,EMP043,High,2024-01-08 02:23:25,2024-01-08 07:46:08,5.3786,6.0,0,-0.1036
TASK0297,Vendor Registration,Finance,Application,1,5,EMP016,Critical,2024-12-04 10:00:00,2024-12-04 13:51:31,3.8587,2.0,1,0.9293
TASK0297,Vendor Registration,Finance,Document Verification,2,5,EMP043,Critical,2024-12-04 15:04:53,2024-12-04 22:12:13,7.1222,4.0,1,0.7806
TASK0297,Vendor Registration,Finance,Finance Check,3,5,EMP025,Critical,2024-12-04 23:43:05,2024-12-05 12:25:21,12.7043,6.0,1,1.1174
TASK0297,Vendor Registration,Finance,Legal Clearance,4,5,EMP036,Critical,2024-12-05 13:08:44,2024-12-06 11:11:32,22.0467,10.0,1,1.2047
TASK0297,Vendor Registration,Finance,Activation,5,5,EMP040,Critical,2024-12-06 13:01:49,2024-12-06 16:24:42,3.3815,2.0,1,0.6908
TASK0298,Performance Review,IT,Self Assessment,1,5,EMP005,Critical,2024-09-10 08:00:00,2024-09-10 09:47:00,1.7836,3.0,0,-0.4055
TASK0298,Performance Review,IT,Peer Review,2,5,EMP021,Critical,2024-09-10 11:24:38,2024-09-10 14:28:05,3.0576,4.0,0,-0.2356
TASK0298,Performance Review,IT,Manager Evaluation,3,5,EMP018,Critical,2024-09-10 15:19:46,2024-09-10 17:45:00,2.4205,4.0,0,-0.3949
TASK0298,Performance Review,IT,HR Processing,4,5,EMP015,Critical,2024-09-10 18:19:32,2024-09-10 21:16:16,2.9456,3.0,0,-0.0181
TASK0298,Performance Review,IT,Finalization,5,5,EMP025,Critical,2024-09-10 22:35:49,2024-09-11 00:02:06,1.4382,2.0,0,-0.2809
TASK0299,Contract Review,Finance,Draft Submission,1,5,EMP029,Critical,2024-08-15 10:00:00,2024-08-15 14:40:18,4.6718,3.0,1,0.5573
TASK0299,Contract Review,Finance,Legal Review,2,5,EMP032,Critical,2024-08-15 15:18:13,2024-08-16 19:10:35,27.8728,16.0,1,0.7421
TASK0299,Contract Review,Finance,Compliance Check,3,5,EMP008,Critical,2024-08-16 20:20:50,2024-08-17 06:09:58,9.8189,8.0,0,0.2274
TASK0299,Contract Review,Finance,Management Approval,4,5,EMP048,Critical,2024-08-17 08:08:13,2024-08-17 13:33:04,5.4142,4.0,1,0.3535
TASK0299,Contract Review,Finance,Signing,5,5,EMP007,Critical,2024-08-17 15:01:52,2024-08-17 19:11:52,4.1667,2.0,1,1.0833
TASK0300,Employee Onboarding,HR,Document Collection,1,5,EMP041,Low,2024-11-05 10:00:00,2024-11-05 12:29:03,2.4843,2.0,0,0.2421
TASK0300,Employee Onboarding,HR,HR Review,2,5,EMP033,Low,2024-11-05 13:26:28,2024-11-05 17:57:48,4.5223,4.0,0,0.1306
TASK0300,Employee Onboarding,HR,IT Setup,3,5,EMP042,Low,2024-11-05 19:18:25,2024-11-06 00:03:26,4.7504,3.0,1,0.5835
TASK0300,Employee Onboarding,HR,Manager Approval,4,5,EMP022,Low,2024-11-06 01:33:52,2024-11-06 05:06:10,3.5382,2.0,1,0.7691
TASK0300,Employee Onboarding,HR,Orientation,5,5,EMP004,Low,2024-11-06 06:08:52,2024-11-06 12:41:25,6.5425,4.0,1,0.6356
TASK0301,Budget Approval,Procurement,Budget Draft,1,4,EMP046,Critical,2024-12-02 09:00:00,2024-12-02 17:03:31,8.0587,6.0,1,0.3431
TASK0301,Budget Approval,Procurement,Finance Review,2,4,EMP007,Critical,2024-12-02 18:14:14,2024-12-03 01:50:28,7.6038,8.0,0,-0.0495
TASK0301,Budget Approval,Procurement,CFO Approval,3,4,EMP015,Critical,2024-12-03 03:28:49,2024-12-03 09:53:32,6.4121,8.0,0,-0.1985
TASK0301,Budget Approval,Procurement,Notification,4,4,EMP023,Critical,2024-12-03 10:23:44,2024-12-03 11:51:07,1.4563,1.0,1,0.4563
TASK0302,Purchase Order,Procurement,PO Creation,1,5,EMP032,Low,2024-01-24 08:00:00,2024-01-24 11:53:29,3.8915,2.0,1,0.9458
TASK0302,Purchase Order,Procurement,Budget Check,2,5,EMP046,Low,2024-01-24 12:36:07,2024-01-24 18:31:44,5.927,3.0,1,0.9757
TASK0302,Purchase Order,Procurement,Procurement Review,3,5,EMP027,Low,2024-01-24 20:08:34,2024-01-25 11:56:17,15.7952,6.0,1,1.6325
TASK0302,Purchase Order,Procurement,Vendor Confirmation,4,5,EMP040,Low,2024-01-25 12:35:54,2024-01-25 21:50:38,9.2456,4.0,1,1.3114
TASK0302,Purchase Order,Procurement,Delivery,5,5,EMP008,Low,2024-01-25 22:38:16,2024-01-28 05:06:34,54.4716,24.0,1,1.2696
TASK0303,Leave Request,Legal,Request Submission,1,3,EMP022,Critical,2024-04-07 10:00:00,2024-04-07 11:03:11,1.0533,0.5,1,1.1065
TASK0303,Leave Request,Legal,Manager Approval,2,3,EMP027,Critical,2024-04-07 11:42:53,2024-04-07 14:16:35,2.5616,2.0,1,0.2808
TASK0303,Leave Request,Legal,HR Confirmation,3,3,EMP041,Critical,2024-04-07 14:50:46,2024-04-07 16:35:20,1.7428,1.0,1,0.7428
TASK0304,Policy Update,Finance,Draft Policy,1,5,EMP038,Critical,2024-08-22 10:00:00,2024-08-22 23:35:35,13.5933,8.0,1,0.6992
TASK0304,Policy Update,Finance,Stakeholder Review,2,5,EMP009,Critical,2024-08-23 01:31:39,2024-08-23 22:46:13,21.243,12.0,1,0.7702
TASK0304,Policy Update,Finance,Legal Check,3,5,EMP001,Critical,2024-08-24 00:42:58,2024-08-24 18:15:53,17.5485,8.0,1,1.1936
TASK0304,Policy Update,Finance,Management Approval,4,5,EMP004,Critical,2024-08-24 19:33:37,2024-08-25 02:57:46,7.4025,4.0,1,0.8506
TASK0304,Policy Update,Finance,Publication,5,5,EMP028,Critical,2024-08-25 04:17:33,2024-08-25 08:00:52,3.7217,2.0,1,0.8609
TASK0305,Budget Approval,IT,Budget Draft,1,4,EMP025,Medium,2024-03-06 08:00:00,2024-03-06 15:17:13,7.287,6.0,0,0.2145
TASK0305,Budget Approval,IT,Finance Review,2,4,EMP039,Medium,2024-03-06 16:46:23,2024-03-07 00:11:21,7.4161,8.0,0,-0.073
TASK0305,Budget Approval,IT,CFO Approval,3,4,EMP033,Medium,2024-03-07 02:00:48,2024-03-07 08:40:14,6.6573,8.0,0,-0.1678
TASK0305,Budget Approval,IT,Notification,4,4,EMP027,Medium,2024-03-07 10:29:33,2024-03-07 11:17:01,0.791,1.0,0,-0.209
TASK0306,System Access Request,Legal,Request Submission,1,5,EMP019,High,2024-07-22 09:00:00,2024-07-22 09:32:29,0.5415,0.5,0,0.083
TASK0306,System Access Request,Legal,IT Review,2,5,EMP009,High,2024-07-22 10:43:14,2024-07-22 18:16:40,7.5572,3.0,1,1.5191
TASK0306,System Access Request,Legal,Security Check,3,5,EMP039,High,2024-07-22 18:59:06,2024-07-23 00:32:59,5.5646,4.0,1,0.3912
TASK0306,System Access Request,Legal,Manager Approval,4,5,EMP048,High,2024-07-23 02:05:59,2024-07-23 05:30:42,3.412,2.0,1,0.706
TASK0306,System Access Request,Legal,Access Grant,5,5,EMP045,High,2024-07-23 06:46:49,2024-07-23 08:27:59,1.6862,1.0,1,0.6862
TASK0307,Compliance Audit,Legal,Audit Initiation,1,5,EMP046,Medium,2024-04-17 10:00:00,2024-04-17 14:27:29,4.4582,2.0,1,1.2291
TASK0307,Compliance Audit,Legal,Document Gathering,2,5,EMP023,Medium,2024-04-17 15:23:38,2024-04-18 10:56:05,19.5409,8.0,1,1.4426
TASK0307,Compliance Audit,Legal,Review,3,5,EMP009,Medium,2024-04-18 12:49:00,2024-04-19 18:21:12,29.5368,12.0,1,1.4614
TASK0307,Compliance Audit,Legal,Finding Report,4,5,EMP042,Medium,2024-04-19 20:19:31,2024-04-20 07:27:22,11.1306,6.0,1,0.8551
TASK0307,Compliance Audit,Legal,Sign-off,5,5,EMP012,Medium,2024-04-20 09:25:08,2024-04-20 15:30:30,6.0894,3.0,1,1.0298
TASK0308,System Access Request,Procurement,Request Submission,1,5,EMP031,Low,2024-06-29 10:00:00,2024-06-29 11:05:55,1.0988,0.5,1,1.1976
TASK0308,System Access Request,Procurement,IT Review,2,5,EMP043,Low,2024-06-29 12:28:22,2024-06-29 18:24:09,5.9296,3.0,1,0.9765
TASK0308,System Access Request,Procurement,Security Check,3,5,EMP044,Low,2024-06-29 19:58:04,2024-06-30 06:57:44,10.9946,4.0,1,1.7487
TASK0308,System Access Request,Procurement,Manager Approval,4,5,EMP035,Low,2024-06-30 08:35:03,2024-06-30 13:09:09,4.5685,2.0,1,1.2842
TASK0308,System Access Request,Procurement,Access Grant,5,5,EMP028,Low,2024-06-30 14:04:53,2024-06-30 16:28:02,2.3857,1.0,1,1.3857
TASK0309,Vendor Registration,Finance,Application,1,5,EMP004,Low,2024-07-14 08:00:00,2024-07-14 15:04:02,7.0673,2.0,1,2.5336
TASK0309,Vendor Registration,Finance,Document Verification,2,5,EMP013,Low,2024-07-14 16:34:21,2024-07-15 07:58:53,15.409,4.0,1,2.8522
TASK0309,Vendor Registration,Finance,Finance Check,3,5,EMP011,Low,2024-07-15 08:52:55,2024-07-16 04:16:47,19.3977,6.0,1,2.233
TASK0309,Vendor Registration,Finance,Legal Clearance,4,5,EMP044,Low,2024-07-16 06:15:18,2024-07-17 05:21:46,23.1078,10.0,1,1.3108
TASK0309,Vendor Registration,Finance,Activation,5,5,EMP004,Low,2024-07-17 06:14:19,2024-07-17 12:58:39,6.7388,2.0,1,2.3694
TASK0310,Purchase Order,Legal,PO Creation,1,5,EMP007,Low,2024-07-02 09:00:00,2024-07-02 13:44:55,4.7487,2.0,1,1.3744
TASK0310,Purchase Order,Legal,Budget Check,2,5,EMP044,Low,2024-07-02 15:10:22,2024-07-02 22:29:49,7.3241,3.0,1,1.4414
TASK0310,Purchase Order,Legal,Procurement Review,3,5,EMP015,Low,2024-07-03 00:06:22,2024-07-03 18:24:25,18.3009,6.0,1,2.0502
TASK0310,Purchase Order,Legal,Vendor Confirmation,4,5,EMP036,Low,2024-07-03 20:01:14,2024-07-04 09:38:42,13.6244,4.0,1,2.4061
TASK0310,Purchase Order,Legal,Delivery,5,5,EMP033,Low,2024-07-04 10:43:42,2024-07-07 04:31:38,65.7987,24.0,1,1.7416
TASK0311,System Access Request,Operations,Request Submission,1,5,EMP027,Low,2024-07-14 09:00:00,2024-07-14 09:49:41,0.8282,0.5,1,0.6564
TASK0311,System Access Request,Operations,IT Review,2,5,EMP044,Low,2024-07-14 11:45:47,2024-07-14 18:02:11,6.2733,3.0,1,1.0911
TASK0311,System Access Request,Operations,Security Check,3,5,EMP036,Low,2024-07-14 19:00:19,2024-07-15 01:32:45,6.5405,4.0,1,0.6351
TASK0311,System Access Request,Operations,Manager Approval,4,5,EMP048,Low,2024-07-15 02:07:35,2024-07-15 06:52:12,4.7435,2.0,1,1.3717
TASK0311,System Access Request,Operations,Access Grant,5,5,EMP040,Low,2024-07-15 07:44:49,2024-07-15 09:29:00,1.7364,1.0,1,0.7364
TASK0312,Budget Approval,Legal,Budget Draft,1,4,EMP048,High,2024-10-28 10:00:00,2024-10-28 16:56:18,6.9384,6.0,0,0.1564
TASK0312,Budget Approval,Legal,Finance Review,2,4,EMP050,High,2024-10-28 18:20:36,2024-10-29 10:46:30,16.4315,8.0,1,1.0539
TASK0312,Budget Approval,Legal,CFO Approval,3,4,EMP013,High,2024-10-29 12:21:44,2024-10-30 03:43:51,15.3686,8.0,1,0.9211
TASK0312,Budget Approval,Legal,Notification,4,4,EMP012,High,2024-10-30 04:40:20,2024-10-30 06:55:03,2.2454,1.0,1,1.2454
TASK0313,Invoice Approval,IT,Invoice Submission,1,4,EMP025,Medium,2024-09-20 08:00:00,2024-09-20 09:08:04,1.1346,1.0,0,0.1346
TASK0313,Invoice Approval,IT,Finance Review,2,4,EMP018,Medium,2024-09-20 09:41:44,2024-09-20 17:28:26,7.7785,8.0,0,-0.0277
TASK0313,Invoice Approval,IT,Manager Sign-off,3,4,EMP009,Medium,2024-09-20 18:48:32,2024-09-20 21:04:27,2.2654,3.0,0,-0.2449
TASK0313,Invoice Approval,IT,Payment Processing,4,4,EMP017,Medium,2024-09-20 21:48:56,2024-09-21 03:33:53,5.7492,6.0,0,-0.0418
TASK0314,Budget Approval,IT,Budget Draft,1,4,EMP039,Low,2024-03-19 09:00:00,2024-03-19 15:28:23,6.4732,6.0,0,0.0789
TASK0314,Budget Approval,IT,Finance Review,2,4,EMP041,Low,2024-03-19 16:02:58,2024-03-20 01:14:31,9.1925,8.0,0,0.1491
TASK0314,Budget Approval,IT,CFO Approval,3,4,EMP043,Low,2024-03-20 02:39:55,2024-03-20 14:17:22,11.6242,8.0,1,0.453
TASK0314,Budget Approval,IT,Notification,4,4,EMP037,Low,2024-03-20 15:14:28,2024-03-20 16:58:31,1.7342,1.0,1,0.7342
TASK0315,Invoice Approval,Procurement,Invoice Submission,1,4,EMP005,Medium,2024-04-04 10:00:00,2024-04-04 11:43:34,1.7263,1.0,1,0.7263
TASK0315,Invoice Approval,Procurement,Finance Review,2,4,EMP011,Medium,2024-04-04 13:24:20,2024-04-04 23:08:39,9.7385,8.0,0,0.2173
TASK0315,Invoice Approval,Procurement,Manager Sign-off,3,4,EMP035,Medium,2024-04-05 00:16:05,2024-04-05 05:29:41,5.2268,3.0,1,0.7423
TASK0315,Invoice Approval,Procurement,Payment Processing,4,4,EMP023,Medium,2024-04-05 06:36:00,2024-04-05 18:29:51,11.8975,6.0,1,0.9829
TASK0316,Contract Review,Procurement,Draft Submission,1,5,EMP014,High,2024-07-03 09:00:00,2024-07-03 12:34:56,3.5824,3.0,0,0.1941
TASK0316,Contract Review,Procurement,Legal Review,2,5,EMP040,High,2024-07-03 14:30:28,2024-07-04 11:41:04,21.1768,16.0,1,0.3235
TASK0316,Contract Review,Procurement,Compliance Check,3,5,EMP036,High,2024-07-04 12:58:49,2024-07-04 23:53:32,10.912,8.0,1,0.364
TASK0316,Contract Review,Procurement,Management Approval,4,5,EMP042,High,2024-07-05 01:37:40,2024-07-05 06:12:50,4.586,4.0,0,0.1465
TASK0316,Contract Review,Procurement,Signing,5,5,EMP043,High,2024-07-05 06:43:37,2024-07-05 09:47:59,3.0727,2.0,1,0.5363
TASK0317,Contract Review,Legal,Draft Submission,1,5,EMP025,Low,2024-12-15 09:00:00,2024-12-15 16:59:30,7.9919,3.0,1,1.664
TASK0317,Contract Review,Legal,Legal Review,2,5,EMP008,Low,2024-12-15 18:51:56,2024-12-17 18:12:38,47.345,16.0,1,1.9591
TASK0317,Contract Review,Legal,Compliance Check,3,5,EMP035,Low,2024-12-17 19:17:22,2024-12-18 13:15:11,17.9634,8.0,1,1.2454
TASK0317,Contract Review,Legal,Management Approval,4,5,EMP002,Low,2024-12-18 14:50:20,2024-12-19 00:48:13,9.9646,4.0,1,1.4911
TASK0317,Contract Review,Legal,Signing,5,5,EMP050,Low,2024-12-19 02:40:14,2024-12-19 08:55:10,6.2488,2.0,1,2.1244
TASK0318,Vendor Registration,Management,Application,1,5,EMP042,Critical,2024-01-23 09:00:00,2024-01-23 11:27:41,2.4617,2.0,0,0.2308
TASK0318,Vendor Registration,Management,Document Verification,2,5,EMP033,Critical,2024-01-23 12:15:01,2024-01-23 19:24:28,7.1575,4.0,1,0.7894
TASK0318,Vendor Registration,Management,Finance Check,3,5,EMP007,Critical,2024-01-23 20:01:53,2024-01-24 03:22:24,7.3422,6.0,0,0.2237
TASK0318,Vendor Registration,Management,Legal Clearance,4,5,EMP050,Critical,2024-01-24 04:07:28,2024-01-24 18:01:20,13.8977,10.0,1,0.3898
TASK0318,Vendor Registration,Management,Activation,5,5,EMP001,Critical,2024-01-24 19:19:45,2024-01-24 22:29:07,3.1561,2.0,1,0.5781
TASK0319,Contract Review,Legal,Draft Submission,1,5,EMP035,Critical,2024-02-23 08:00:00,2024-02-23 11:09:32,3.159,3.0,0,0.053
TASK0319,Contract Review,Legal,Legal Review,2,5,EMP048,Critical,2024-02-23 12:54:07,2024-02-24 04:08:21,15.2372,16.0,0,-0.0477
TASK0319,Contract Review,Legal,Compliance Check,3,5,EMP042,Critical,2024-02-24 05:48:07,2024-02-24 13:58:25,8.1717,8.0,0,0.0215
TASK0319,Contract Review,Legal,Management Approval,4,5,EMP005,Critical,2024-02-24 15:41:55,2024-02-24 23:03:49,7.3648,4.0,1,0.8412
TASK0319,Contract Review,Legal,Signing,5,5,EMP010,Critical,2024-02-25 00:41:02,2024-02-25 03:17:58,2.6155,2.0,1,0.3078
TASK0320,System Access Request,Procurement,Request Submission,1,5,EMP004,Low,2024-02-14 08:00:00,2024-02-14 09:34:19,1.5721,0.5,1,2.1442
TASK0320,System Access Request,Procurement,IT Review,2,5,EMP017,Low,2024-02-14 10:20:20,2024-02-14 15:52:29,5.5358,3.0,1,0.8453
TASK0320,System Access Request,Procurement,Security Check,3,5,EMP037,Low,2024-02-14 17:12:43,2024-02-15 01:50:20,8.6271,4.0,1,1.1568
TASK0320,System Access Request,Procurement,Manager Approval,4,5,EMP017,Low,2024-02-15 03:34:17,2024-02-15 09:00:52,5.443,2.0,1,1.7215
TASK0320,System Access Request,Procurement,Access Grant,5,5,EMP029,Low,2024-02-15 10:07:33,2024-02-15 13:02:26,2.9145,1.0,1,1.9145
TASK0321,Leave Request,Procurement,Request Submission,1,3,EMP008,Low,2024-07-18 10:00:00,2024-07-18 11:28:07,1.4688,0.5,1,1.9376
TASK0321,Leave Request,Procurement,Manager Approval,2,3,EMP042,Low,2024-07-18 12:46:15,2024-07-18 17:56:11,5.1654,2.0,1,1.5827
TASK0321,Leave Request,Procurement,HR Confirmation,3,3,EMP005,Low,2024-07-18 19:31:00,2024-07-18 22:01:22,2.506,1.0,1,1.506
TASK0322,Policy Update,HR,Draft Policy,1,5,EMP007,Low,2024-07-02 10:00:00,2024-07-02 22:47:44,12.7957,8.0,1,0.5995
TASK0322,Policy Update,HR,Stakeholder Review,2,5,EMP044,Low,2024-07-02 23:43:49,2024-07-03 19:33:42,19.8313,12.0,1,0.6526
TASK0322,Policy Update,HR,Legal Check,3,5,EMP006,Low,2024-07-03 20:30:49,2024-07-04 06:41:33,10.1789,8.0,1,0.2724
TASK0322,Policy Update,HR,Management Approval,4,5,EMP029,Low,2024-07-04 07:36:53,2024-07-04 12:23:56,4.784,4.0,0,0.196
TASK0322,Policy Update,HR,Publication,5,5,EMP043,Low,2024-07-04 13:28:15,2024-07-04 16:19:44,2.8581,2.0,1,0.429
TASK0323,IT Support Ticket,Legal,Ticket Raised,1,5,EMP019,Medium,2024-07-19 10:00:00,2024-07-19 11:00:51,1.0143,0.5,1,1.0285
TASK0323,IT Support Ticket,Legal,Triage,2,5,EMP010,Medium,2024-07-19 12:57:16,2024-07-19 14:51:50,1.9096,1.0,1,0.9096
TASK0323,IT Support Ticket,Legal,Assignment,3,5,EMP047,Medium,2024-07-19 15:48:40,2024-07-19 18:12:13,2.3925,1.0,1,1.3925
TASK0323,IT Support Ticket,Legal,Resolution,4,5,EMP001,Medium,2024-07-19 19:40:32,2024-07-20 05:40:49,10.0049,4.0,1,1.5012
TASK0323,IT Support Ticket,Legal,Closure,5,5,EMP036,Medium,2024-07-20 07:00:38,2024-07-20 08:04:45,1.0686,0.5,1,1.1371
TASK0324,Employee Onboarding,HR,Document Collection,1,5,EMP006,Critical,2024-10-02 10:00:00,2024-10-02 11:59:42,1.9951,2.0,0,-0.0025
TASK0324,Employee Onboarding,HR,HR Review,2,5,EMP048,Critical,2024-10-02 12:57:07,2024-10-02 15:19:43,2.3767,4.0,0,-0.4058
TASK0324,Employee Onboarding,HR,IT Setup,3,5,EMP047,Critical,2024-10-02 16:56:27,2024-10-02 19:09:41,2.2205,3.0,0,-0.2598
TASK0324,Employee Onboarding,HR,Manager Approval,4,5,EMP027,Critical,2024-10-02 20:10:38,2024-10-02 21:29:47,1.3192,2.0,0,-0.3404
TASK0324,Employee Onboarding,HR,Orientation,5,5,EMP033,Critical,2024-10-02 23:21:17,2024-10-03 01:17:06,1.9302,4.0,0,-0.5174
TASK0325,IT Support Ticket,Legal,Ticket Raised,1,5,EMP012,High,2024-04-09 08:00:00,2024-04-09 08:52:39,0.8777,0.5,1,0.7555
TASK0325,IT Support Ticket,Legal,Triage,2,5,EMP037,High,2024-04-09 10:23:03,2024-04-09 12:07:32,1.7415,1.0,1,0.7415
TASK0325,IT Support Ticket,Legal,Assignment,3,5,EMP049,High,2024-04-09 13:54:14,2024-04-09 16:13:45,2.3253,1.0,1,1.3253
TASK0325,IT Support Ticket,Legal,Resolution,4,5,EMP036,High,2024-04-09 18:07:40,2024-04-10 02:10:07,8.0408,4.0,1,1.0102
TASK0325,IT Support Ticket,Legal,Closure,5,5,EMP036,High,2024-04-10 03:21:38,2024-04-10 04:04:13,0.7097,0.5,1,0.4194
TASK0326,Performance Review,Finance,Self Assessment,1,5,EMP047,High,2024-02-20 08:00:00,2024-02-20 16:23:21,8.3894,3.0,1,1.7965
TASK0326,Performance Review,Finance,Peer Review,2,5,EMP022,High,2024-02-20 17:45:37,2024-02-21 03:54:46,10.1527,4.0,1,1.5382
TASK0326,Performance Review,Finance,Manager Evaluation,3,5,EMP043,High,2024-02-21 04:56:55,2024-02-21 14:03:31,9.11,4.0,1,1.2775
TASK0326,Performance Review,Finance,HR Processing,4,5,EMP007,High,2024-02-21 15:32:30,2024-02-21 21:23:04,5.8428,3.0,1,0.9476
TASK0326,Performance Review,Finance,Finalization,5,5,EMP005,High,2024-02-21 22:18:44,2024-02-22 01:36:34,3.2971,2.0,1,0.6485
TASK0327,Compliance Audit,Management,Audit Initiation,1,5,EMP043,Critical,2024-06-17 10:00:00,2024-06-17 12:27:43,2.462,2.0,0,0.231
TASK0327,Compliance Audit,Management,Document Gathering,2,5,EMP038,Critical,2024-06-17 13:25:13,2024-06-18 02:22:38,12.9569,8.0,1,0.6196
TASK0327,Compliance Audit,Management,Review,3,5,EMP037,Critical,2024-06-18 03:06:21,2024-06-19 01:04:53,21.9756,12.0,1,0.8313
TASK0327,Compliance Audit,Management,Finding Report,4,5,EMP021,Critical,2024-06-19 02:07:41,2024-06-19 12:34:16,10.443,6.0,1,0.7405
TASK0327,Compliance Audit,Management,Sign-off,5,5,EMP011,Critical,2024-06-19 14:30:33,2024-06-19 18:06:33,3.5999,3.0,0,0.2
